id,num_contact
242292305,22200
242292306,19934
242292307,20742
242292308,21422
242292309,24377
242292310,21470
242292311,19870
242292312,21465
242292313,21777
242292314,21473
242292315,3313
242292316,25033
242292317,21476
242292318,24072
242292319,21028
242292320,24017
242292321,22100
242292322,24346
242292323,19421
242292324,21474
243590101,24048
243590102,21686
243590103,4947
243590104,19267
243590105,19487
243590106,24048
243590107,24244
243590108,22857
243590109,21476
243590110,23985
243590111,19393
244297801,22877
244297802,24094
244297803,22861
244297804,19627
244297805,21774
244297806,21473
244297807,4481
244892801,24917
244892802,20924
244892803,20627
244892804,23857
244892805,22351
244892806,4031
244892807,19581
244892808,19497
244892809,21473
244892810,4345
244892811,21367
244892812,2895
244892813,4132
244892814,21028
244892815,21777
244892816,21460
244892817,22977
244892818,19418
244892819,24389
244892820,3957
244892821,22850
244892822,22441
244892823,21487
244892824,658
244892825,2394
244892826,1497
244892827,22866
244892828,19934
244892829,19617
244892830,21367
244892831,2395
244892832,21684
244892833,19844
244892834,22231
244892835,4053
244892836,1836
244892837,4439
244892838,21473
244892839,22096
244892840,25350
244892841,1870
244892842,3622
244892843,2615
244892844,2412
244892845,21473
245296301,21684
245296302,3278
245296303,21684
245296304,21476
245296305,21777
245296306,22469
245296307,666
245296308,24389
245296309,3763
245296310,21774
245296311,23969
245296312,25217
245296313,25376
245296314,24374
247332301,22870
247332302,21369
247332303,723
247332304,19581
247332305,21100
247332306,22351
247332307,22850
247332308,22420
247332309,24289
248291301,24061
248291302,20988
248291303,21383
248291304,19300
248291305,19584
248291306,21457
248291307,25333
248291308,23952
248291309,21684
248291310,23950
248291311,22579
248291312,23950
248291313,21774
248291314,3752
248291315,19514
248291316,24346
248291317,21774
248291318,21476
248291319,21383
248291320,2560
248291321,21476
248291322,3396
248291323,21367
248291324,21476
248595101,24044
248595102,20322
248595103,22266
248595104,25005
248595105,19921
248595106,24251
248595107,21383
248595108,21774
248980201,21778
248980202,658
248980203,21777
248980204,21777
248980205,24283
249635201,22433
249635202,3859
249635203,22799
249635204,22784
249635205,3176
249663101,985
249663102,2661
249663103,296
249663104,21684
249663105,24075
249663106,2841
250173201,22232
250173202,22388
250173203,21478
250173204,21779
250173205,21620
250173206,21146
250173207,22292
250173208,21620
250173209,19625
250173210,4992
250173211,22441
250173212,23950
250173213,24251
250173214,22282
250173215,2793
250574101,21778
250574102,3857
250574103,3752
250574104,5005
250574105,21684
250574106,23278
250574107,2793
251169901,25565
251169902,3399
251169903,279
251169904,4531
251169905,24034
251169906,20753
251169907,2980
251169908,21687
251169909,21476
251685101,21477
251685102,25256
251685103,4972
251685104,22411
252804901,3711
252804902,22392
252804903,3708
252804904,20380
252804905,23982
252804906,25465
252804907,4955
252804908,25488
252804909,21684
252834601,2392
252834602,3958
252834603,4066
252834604,3804
252834605,24284
252834606,2560
252834607,21276
252834608,21473
253346901,25027
253346902,21777
253346903,2413
253346904,21383
253346905,21476
253346906,21476
253346907,23947
253346908,23947
253346909,4955
253346910,4150
253346911,21684
253346912,23857
253346913,22850
253346914,21473
253346915,19705
253346916,3799
254195901,23967
254195902,2795
254195903,24158
254195904,21777
254195905,23947
254195906,22799
254195907,23943
254195908,21460
254195909,24377
254195910,23841
254195911,21684
254195912,3626
254195913,4524
254195914,2610
254195915,22482
254195916,21476
254195917,21460
254195918,21473
254195919,21774
254523001,22483
254523002,24960
254523003,21245
254523004,23966
254523005,21476
254523006,20697
254607901,23858
254607902,21241
254607903,3187
254607904,24988
254607905,21367
254607906,24075
254607907,21774
254607908,24284
254607909,21457
254607910,21367
254607911,21383
254607912,2635
254607913,19403
254607914,4449
254607915,3848
254607916,22334
254607917,21476
254607918,22268
254607919,3748
254607920,3751
254607921,3528
254607922,4555
254607923,21383
254607924,24936
254607925,4911
254607926,3888
255319801,19851
255319802,24072
255319803,21457
255319804,23278
255319805,3748
255319806,5012
255319807,3963
255319808,21473
255319809,2200
255319810,21467
255319811,25345
255319812,1152
255319813,1888
255319814,25287
255319815,22955
255319816,23946
255319817,21784
255319818,24299
255319819,4472
255319820,21784
255319821,22489
255319822,22263
255319823,22885
255319824,21473
255319825,21393
255319826,5011
255610801,24346
255610802,23934
255610803,23950
255610804,23275
258531501,23949
258531502,21368
258531503,22780
258531504,21367
258531505,24909
258531506,24036
258531507,24283
258531508,23278
258531509,19779
258531510,24991
258904801,21477
258904802,22867
258904803,22460
258904804,24251
258904805,19407
258904806,22093
258904807,4098
258904808,3661
258904809,3605
258904810,21457
258904811,272
258904813,1381
258904814,2509
259160501,22266
259160502,21367
259160503,21457
259160504,21476
259160505,21476
259160506,19391
259160507,24251
259160508,23841
259160509,2872
259160510,21775
259160511,1454
259160512,114
259160513,4991
259160514,4211
259160515,1170
259160516,23934
259160518,19934
259160519,3751
259160520,22430
259160521,22479
259160523,3278
259160524,3657
259160525,1828
259160526,22475
259160527,3319
259160528,21460
259160529,3266
259160530,22427
259160531,22974
259160532,2640
259160533,21774
259160534,3858
259160535,4032
259160536,4556
259160537,2880
259160538,21367
259160539,4450
259160540,24343
259160541,23998
259160542,100
259160543,23174
259160544,658
259160545,2569
259160546,19617
259160547,22392
259160548,4951
259160549,5005
259160550,2560
259160551,1148
259160552,2560
259160553,2839
259160554,2196
259160555,3227
259160556,23927
259160557,3661
259160558,3175
259160559,19694
259160560,22884
259160562,3963
259160563,2805
259160564,21476
259160565,22956
259160566,21473
259160567,21457
259160568,2560
259160569,24026
259160570,21774
259160571,3528
259160572,20821
259160573,658
259160574,3328
259160575,21476
259160576,24284
259160577,3273
259160578,23947
259160579,2347
259160580,4481
259173301,21476
259173302,23982
259173303,21473
259173304,21460
259173305,23985
259173306,22265
259173307,2853
259173308,22170
259173309,2413
259173310,2795
259173311,2886
259173312,21203
259173313,4370
259173314,21367
259173315,23983
259173317,1448
259173318,2055
259173319,2701
259173320,3716
259173321,1242
259173322,20590
259173323,1966
259173324,20497
259173325,4821
259173326,19552
259173327,21457
259173328,2682
259879701,21122
259879702,21043
259879703,3258
259879704,24026
259879705,24072
259879706,21457
259879707,23931
259879709,21684
259879710,22268
259879711,21476
259879712,21383
259879713,21383
259879714,21774
259879715,23983
259879716,23936
259879717,23081
259879718,19457
259879719,23982
259879720,21516
259879721,21383
259879722,4995
259879723,21367
260137401,21776
260137402,22225
260137403,21917
260137404,24999
260137405,22940
260137406,22758
260137407,23174
260137408,20976
260137409,21375
260137410,23167
260137411,24863
260137412,24072
260137413,24923
260137414,718
260137415,22441
260312701,21383
260312702,24879
260312703,23257
260312704,22867
260312705,4911
260312706,21476
260312707,3802
260596801,21684
260596802,22958
260596803,24091
260596804,21774
260596805,25829
260596806,21367
260721401,23937
260721402,24045
260721403,24951
260721404,21476
260721405,21684
260721406,22420
260721407,3748
260721408,3811
260721409,23947
260721410,698
260721411,21774
260721412,3712
260721413,2600
261342301,3568
261342302,21218
261342303,19267
261342304,23934
261342305,20468
261342306,4951
261342307,4969
261342308,21473
261342309,296
261342310,24374
261342311,3948
261342313,4868
261342314,24825
261351801,939
261351802,24377
261351803,3345
261351804,4535
261366101,21779
261366102,23878
261366103,22959
262145301,22406
262145302,21685
262145303,20378
262145304,20664
262145305,22327
262145306,19547
262145307,20415
262145308,19710
262145309,19497
262145310,19642
262145311,22454
262145312,19653
262145313,21457
262638401,21475
262638402,21475
262638403,21367
262638404,24248
262638405,3994
262638406,21777
262638407,24284
262638408,23936
262655101,4144
262776801,24018
262776802,22166
262776803,21176
262776804,22234
262776805,22857
262776806,25555
262776807,2600
262776808,4055
262776809,23841
263106301,22852
263106302,20855
263106303,19921
263106304,21777
263106305,1941
263106306,19720
263106307,21367
263106308,22959
263106309,21774
263106310,23931
263106311,658
263106312,3752
263106313,21684
263106314,25736
263106315,2788
263106316,3785
263106317,2770
263106318,4448
263106319,4501
263106320,24029
263106321,1912
263106322,24091
263106323,909
263106324,2560
263106325,666
263106326,24158
263106327,21457
263106328,21460
263106329,21774
263106330,4951
263106331,4041
263106332,4315
263106333,24072
263106334,24251
263649601,1152
263649602,23876
263649603,21457
263649604,21774
263649605,3721
263649606,3327
263843201,24057
263843202,21473
264527101,21684
264527102,22940
264527103,21473
264764001,4938
264764002,24284
264764003,23275
264764004,23982
264764005,24091
265145901,21776
265145902,23399
265145903,20533
265145904,3713
265145905,21774
265145906,19547
265145907,3167
265608401,23985
265608402,21367
265608403,21684
265608404,1199
265608405,2461
265608406,24376
265608407,21367
266110901,21776
266110902,24253
266110903,22977
266110904,21383
266110905,21684
266110906,3721
266110907,24284
266110908,22444
266110909,22498
266110910,23947
266110911,21684
266110912,23936
266110913,3413
266110914,23998
266110915,21385
267218701,24092
267218702,21089
267218703,19406
267218704,22099
267218705,22356
267218706,21367
267218707,23947
267218708,21476
267218709,23983
267246701,21592
267246702,21461
267246703,21461
267246704,24091
267246705,23275
267246706,3811
267357301,25739
267357302,21343
267357303,19652
267357304,3763
267357305,19300
267357306,22321
267357307,21777
267357308,21460
267357309,25110
267531501,22940
267531502,4470
267531503,1866
267620601,3717
267620602,21684
267620603,22537
267876701,24101
267876702,2963
267876703,1201
267876704,21468
267876705,22676
267876706,21692
267876707,3995
267876708,21484
267876709,24261
267876710,22169
267876711,22281
267876712,25603
267876713,24342
267876714,24251
267876715,23943
267876716,296
267876717,1522
267876718,3869
267893101,4951
267893102,22482
267893103,3657
267893104,21460
267893105,25786
267893106,1152
267893107,23983
267893108,23983
267893109,4100
267893110,22444
267893111,1356
267893112,272
267893113,25847
268172001,21475
268172002,24244
268172003,25273
268172004,21462
268172005,1922
268172006,22441
268172007,24073
268172008,23138
268172009,2487
268172010,21473
268172011,21774
268172012,25395
268172013,19575
268172014,4443
268172015,21476
268172016,2831
268172017,24253
268172018,21774
268172019,21385
268172020,19403
268172021,4095
268172022,1242
268172023,21457
268172024,2896
268172025,3842
268172026,21774
268172027,21476
268172028,24990
268172029,22974
268172030,21777
268172031,25437
268172032,3287
268610401,23934
268634301,24343
268634302,2390
268634303,21684
268634304,22460
268634305,22084
268634306,22866
268634307,24033
268634308,21367
268634309,718
268634310,3273
268634311,4482
268634312,2609
268634313,1538
268634314,21457
268634315,21367
268634316,20391
268634317,23936
268634318,23985
268634319,19848
268634320,21460
268634321,23982
268634322,21684
268634323,21476
268634324,23966
268634325,21367
268634326,20716
268634327,22854
268634328,3753
268634329,4414
268634330,3215
268634331,623
268634332,22796
268634333,2846
268634334,22441
269167201,21686
269167202,22380
269167203,19359
269167204,22496
269167205,4524
269167206,4288
269167207,23876
269192001,24343
269192002,24073
269192003,23947
269192004,22940
269192005,22356
269192006,19758
269232101,21384
269232102,21437
269232103,25043
269284001,1397
269284002,22850
269284003,2393
269284004,22445
269284005,24019
269778001,23967
269778002,21487
269778003,21460
269778004,23857
269778005,24299
270165401,24075
270165402,23936
270165403,21684
270165404,4905
270165405,4978
270165406,1872
270165407,2849
270165408,667
270165409,2475
270165410,2998
270165411,999
270165412,4445
270165413,3876
271249801,22943
271249802,23927
271249803,22796
271249804,21460
271249805,25451
271249806,1152
271249807,22868
271249808,22747
271333001,21476
271333002,1371
271333003,2896
271333004,4481
271333005,3258
271333006,23950
271333007,4922
271333008,3192
271333009,2412
271333010,4566
271333012,21457
271333013,21774
271333014,4442
271333015,2560
271333016,3804
271333017,2705
271333018,724
271333019,3332
271333020,23971
271333021,4826
271333022,20670
271333023,21254
271333024,2745
271411901,19578
271411902,21206
271411903,21775
271411904,25274
271579301,22454
271579302,22446
272358001,24062
272358002,24020
272358003,22959
272358004,22857
272358005,21473
272358006,24158
272358007,21457
272358008,23174
272358009,24343
272358010,22340
272358011,24346
272358012,1243
272358013,24377
272358014,21367
272358015,22433
272358016,21776
272358017,1888
272358018,4904
272358019,19547
272358020,1152
272358021,3768
272358022,296
272358023,21367
272358024,3842
272358025,24091
272358026,296
272358027,24088
272358028,23943
272358029,22850
272358030,21473
272358031,24392
272358032,4284
272358033,25256
272358034,24253
272358035,23936
272358036,21383
272358037,24042
272358038,1630
272358039,279
272358040,25571
272358041,19828
272367401,20902
272367402,20394
272367403,22395
272367404,21457
272367405,25324
272367406,4055
272367407,21500
272367408,21315
272367409,19825
272367410,22201
272367411,21777
272367412,21774
272406001,2115
272406002,4541
272406003,4864
272406004,21777
272406005,3227
272406006,3791
272406007,3814
272406008,1243
272406009,2844
272429301,21461
272429302,19579
272429303,20498
272429304,24334
272429305,22956
272429306,21383
272429307,24075
272429308,4371
272429309,21774
272928701,3874
272928702,25488
272928703,21367
272928704,2844
272928705,1897
272928706,4973
272928707,24029
272928708,21684
272928709,22780
272928710,4374
272928711,20921
272928712,21993
272928713,658
272928714,23982
272928715,22371
272928716,21267
272928717,2805
272928718,1349
272928719,1199
272928720,21591
272928721,23257
272928722,4083
272928723,658
272928724,3227
272928725,4570
272928726,2569
272928727,21563
272928728,19360
272928729,24286
272928730,21457
272928731,3863
272928732,3661
272928733,1806
272928734,2413
272928735,22974
272928736,19481
272928737,4415
272928738,4982
272928739,3273
272928740,24075
272928741,20618
272928742,3843
272928743,1965
272928744,3848
272928745,22361
273672701,20521
273672702,22360
273672703,21385
273672704,22116
273672705,21385
273672706,3319
273672707,22270
273672708,21777
273672709,4510
273672710,2569
273672711,21777
273672712,3266
273672713,22164
273672714,1046
273672715,2391
273672716,2726
273672717,718
273672718,48
273672719,713
273672720,23982
273672721,4581
273672722,2841
273672723,21476
273672724,23998
273672725,22799
273672726,24045
273672727,22850
273672728,21777
273672729,4556
273672730,22404
273673901,22796
273673902,22668
273673903,4963
273673904,22449
273673905,22762
273673906,2509
273673907,22446
273673908,21367
273673909,19485
273673910,21684
274009901,21477
274009902,24158
274009903,1897
274009904,24253
274009905,23934
274009906,3843
274009907,21460
274009908,4472
274009909,999
274009910,4938
274009911,3976
274009912,4555
274009913,4450
274009914,21473
274009915,3493
274009916,21457
274009917,21465
274009918,2600
274009919,3812
274009920,22487
274009921,21140
274009922,4921
274009923,1431
274009924,4829
274009925,3712
274009926,22799
274009927,1515
274009928,4860
274009929,22441
274009930,723
274009931,994
274009932,21038
274009933,23427
274009934,19650
274009935,9
274009936,4406
274009937,21383
274009938,22206
274009939,1828
274009940,2560
274009941,21777
274759101,22981
274759102,21348
274759103,21463
274759104,2207
274759105,21777
274759106,21190
274759107,21131
274759108,1967
274836201,3292
274836202,22482
274836203,1218
274836204,3748
274836205,3661
274836206,3799
274836207,2391
274836208,22873
275112701,24252
275112702,24045
275112703,21777
275112704,4982
275112705,21777
275112706,21473
275112707,22958
275672901,21473
275672902,4860
275772201,1170
275772202,23084
275772203,4542
275772204,19560
275772205,24042
275772206,25645
275772207,21774
275772208,23934
275772209,21367
275772210,23936
275772211,21684
275772212,24060
275772213,22191
275772214,21460
275772215,24158
275772216,23950
275772217,22263
275772218,22526
275772219,24244
275772220,2509
275772221,21457
275772222,4429
275772223,2610
275772224,21609
275772225,21383
275772226,1806
275772227,4436
275772228,21382
275772229,21476
275772230,24091
275772231,2879
275772232,4947
275772233,21457
275772234,3717
275772235,21383
275772236,713
275772237,24248
275772238,19653
275772239,1242
275772240,21460
275772241,20693
275772242,4581
275772243,3337
275772244,21473
275772245,21383
275772246,658
275772247,21777
275772248,22351
275772249,3748
275772250,19493
275904401,25660
275904402,21457
275904403,24253
275904404,20600
275904405,22232
275904406,22214
275904407,24026
275904408,21542
275904409,21460
275904410,21777
275904411,21473
275904412,23982
275904413,21777
275904414,2986
275904415,2569
275904416,19754
275909901,23952
275909902,21367
275909904,1148
275953901,22976
275953902,24389
275953903,23985
275953904,22110
275953905,24374
275953906,25472
275953907,23857
275953908,21777
275953909,20625
275953910,21777
275953911,21457
275953912,25749
275953913,21339
275953914,24244
275953915,3207
275953917,21777
275953918,2795
275953919,1444
275953920,24042
275953921,982
275953922,4921
275953923,24193
275953924,3657
275953925,21114
275953926,24900
275953927,1199
275953929,20653
275953930,21327
275953931,3528
275953932,2560
275953933,22961
275953934,21684
275953935,1941
275953936,3812
275953937,21774
275953938,2600
275953939,21684
275953940,21476
275953941,3751
275953942,21684
275953943,895
275953944,4868
275953945,23857
275953946,21367
275953947,3895
275953948,114
275953949,4960
275953950,21777
275953951,4843
275971201,23858
275971202,21458
275971203,22518
276365001,4071
276365002,2579
276365003,575
276365004,21367
276365005,2369
276365006,22320
276365007,24017
276365008,3313
276365010,666
276365011,21460
276365012,21051
276365013,21473
276365014,19390
276365015,21684
276365016,3226
276365017,19552
276365018,22373
276365019,21352
276365020,21501
276365021,20253
276365022,3752
276365023,23982
276365024,3313
276365025,3914
276365026,21457
276365027,21383
276365028,21774
276365029,19721
276365030,22534
276367201,1966
276626501,24287
276626502,21143
276626503,24057
276626504,20523
276626505,22057
276626506,22254
276626507,4001
276626508,4697
278368201,21461
278368202,3298
278368203,21457
278368204,2569
278368205,19578
278368206,21457
278368207,23982
278368208,23934
278969801,4573
278969802,21460
278969803,25576
278969804,2199
278969805,22518
278969806,21383
278969807,3922
278969808,666
278969809,24392
278969810,24248
278969811,24045
278969812,22405
278969813,3803
278969814,5010
279036001,286
279036002,3207
279036003,21385
279036004,23985
279036005,21476
279036006,23860
279036007,22958
279036008,24088
279036009,22282
279036010,21777
279036011,21476
279036012,25800
279036013,23952
279036014,23969
279036015,21777
279036016,21774
279036017,25659
279036018,21383
279036019,21460
279036020,24337
279036021,23841
279036022,23947
279036023,21774
279036024,21774
279036025,23171
279036026,25051
279036027,23876
279036028,21551
279036029,21460
279036030,24088
279036031,21777
279036032,20405
279036033,22498
279036034,1199
279036035,21367
279036036,22870
279036037,2412
279036038,3389
279036039,1810
279036040,19851
279036041,3812
279036042,20384
279036043,938
279036044,19908
279036045,3948
279036046,3767
279036047,3717
279036048,22959
279036049,21367
279036050,21684
279036051,25018
279036052,713
279036053,22441
279036054,20972
279036055,22427
279036056,22758
279036057,22956
279036058,25004
279036059,1779
279036060,21484
279036061,2560
279036062,19497
279036063,22799
279036064,3739
279036065,21684
279036066,20466
279036067,2901
279036068,1671
279036069,4344
279036070,21684
279036071,22533
279036072,1152
279036073,19654
279036074,1538
279036075,4082
279036076,24860
279036077,3167
279036078,723
279036079,1148
279036080,19617
279036081,19267
279036083,3281
279036084,666
279036085,3680
279036086,1243
279036087,1495
279036088,4379
279036089,3287
279036090,2901
279036091,4860
279036093,23185
279245801,1431
279245802,24337
279245803,21383
279245804,24091
279245805,22449
279245806,2406
279245807,23934
279245808,3289
279245809,21684
279245810,24158
279245811,21367
279245812,21774
279245813,24060
279245814,24248
279245815,23185
279245816,21457
279319901,22113
279319902,22206
279319903,18834
279319904,22424
279319905,22206
279319906,21684
279319907,3890
279319908,21457
279319909,22170
279319910,23892
279319911,22544
279319912,22414
279319913,22222
279319914,19758
279319915,21260
279319916,20330
279319917,19818
279319918,21079
279319919,19713
279319920,19491
279319921,24286
279319922,21774
279319923,21367
279319924,24914
279319925,21684
279319926,23967
279319927,296
279319928,723
279319929,4904
279319930,25015
279319931,21684
279319932,21460
279319933,22958
279319934,24042
279319935,24253
279319936,22446
279319937,21460
279319938,21367
279319939,22706
279319940,2391
279508201,21504
279508202,22073
279508203,22086
279508204,22868
279508205,22945
279508206,21778
279508207,21460
279508208,4004
279508209,21473
279508210,1148
279508211,24076
280362201,21774
280362202,3283
280362203,1243
280362204,1288
280362205,2856
280362206,1170
280362207,2851
280362208,3328
280362209,22449
280362210,2635
280362211,1501
280362212,24158
280362213,23952
280362214,3814
280362215,3298
280362216,3563
280362217,4436
280362218,23998
280380301,1994
280380302,21476
280380303,5028
280380304,21457
280380305,21461
280380306,23934
280632501,4972
280632502,24923
280632503,21777
280632504,23982
280632505,21684
280632506,21367
280632507,21684
280632508,21476
280632509,21457
280632510,5012
280632511,3811
280632512,21684
280632513,3843
280632514,21473
280632515,4425
280632516,23998
280632517,4375
280743301,22148
280743302,24909
280743303,21473
280743304,21473
280743305,21459
280743306,21462
280743307,21543
280743308,3644
280743309,23967
280743310,20705
280743311,23952
280743312,24974
280743313,23257
280743314,25525
280743315,21457
281175401,21778
281175402,4969
281175403,23260
281175404,21476
281175405,25435
281175406,24057
281175407,22747
281175408,22005
281175409,21476
281175410,21383
281339601,22549
281339602,4903
281339603,21473
281339604,23982
281339605,22120
281339606,3282
281339607,2412
281339608,24088
281339609,24334
281339610,21312
281339611,21367
281339612,21383
281488601,23278
281488602,21042
281488603,21777
281488604,21774
281488605,19653
281488606,23931
281488607,21684
281488608,22780
281488609,21460
281488610,3752
281488611,21684
281488612,25641
281488613,20904
281488614,22404
281488615,21476
281488616,21383
281488617,4421
281521601,2853
281521602,24286
281521603,3523
281521604,3931
282010501,1244
282010502,21779
282010503,22446
282010504,4952
282010505,22363
282010506,20015
282010507,21383
282264801,21461
282264802,3717
282264803,21777
282264804,1199
282264805,21774
282264806,21457
282264807,22113
282264808,658
282264809,3278
282264810,3752
282264811,22870
282264812,24389
282264813,22291
282264814,21110
282264815,22356
282264816,21777
282264817,3803
282264818,19491
282264819,22041
282264820,25215
282264821,21473
282264822,22322
282264823,20653
282264824,3812
282264825,21774
282264826,1152
282264827,1438
282264828,2560
282287901,22444
282287902,2601
282287903,4482
282287904,21458
282287905,21383
282287906,24283
282828701,3718
282828702,21685
282828703,3811
282828704,21684
282828705,21473
282828706,25433
282828707,23982
282828708,21383
282828709,25046
282828710,3319
282828711,2134
282828712,623
282828901,3940
282828902,4947
282828903,21474
282828904,23936
282828905,4055
283147701,24347
283147702,20665
283147703,19875
283147704,4474
283147705,3712
283147706,21367
283147707,21383
283147708,22340
283147709,2600
283147710,1434
283147711,21367
283147712,21383
283147713,3227
283147714,1478
283147715,3721
283147716,4414
283147717,23967
283147718,718
283147719,24392
283147720,22454
283147721,21476
283147722,22870
283147723,24284
283808801,21367
283808802,21370
283808803,22449
283808804,3933
283808805,21460
283808806,19393
283808807,22959
283808808,21457
283808809,1478
283808810,21367
283808811,21457
283808812,21476
283808813,21777
283808814,22241
283808815,21780
283953801,2700
283953802,3491
283953803,4379
284602701,20974
284602702,1922
284602703,21383
284948801,24088
284948802,4580
284948803,2571
284948804,3228
284948805,4397
284948806,2392
284948807,2879
284948808,4682
285071101,22006
285071102,21458
285071103,21461
285071104,21774
285071105,22420
285071106,19705
285071107,21398
285071108,19578
285071109,21609
285071110,20606
285071111,19908
285071112,21339
285071113,19407
285071114,22201
285071115,19870
285071116,20160
285071117,23219
285071118,19653
285071119,22451
285071120,22180
285071121,22254
285071122,19777
285071123,21222
285071124,19267
285071125,19614
285074401,3333
285074402,21774
285074403,23947
285074404,2412
285074405,22871
285074406,24248
285074407,23934
285074408,2770
285315401,780
285315402,698
285457401,4952
285457402,2157
285457403,21476
285457404,3812
285457405,25275
285457406,23950
285457407,19724
285457408,698
285457409,21457
285457701,21784
285457702,21784
285457703,22286
285457704,22173
285457705,22310
285457706,20475
285457707,19550
285457708,20598
285457709,22235
285457710,21524
285457711,22467
285457712,21784
285457713,20611
285457714,20866
285457715,21049
285457716,22436
285457717,21374
285457718,21483
285457719,21276
285457720,22363
285457721,21192
285457722,22334
285457723,19560
285457724,21330
285457725,21015
285457726,21464
285457727,23990
285457728,22552
285457729,20548
285457730,20891
285907301,21474
285907302,3273
285907303,3925
285907304,3859
285907305,1501
285907306,19550
285907307,24026
285907308,3767
285960201,21775
285960202,23893
285960203,22082
285960204,22470
285960205,19604
285960206,19481
285960207,22404
285960208,21539
285960209,22341
285960210,20876
285960211,22318
285960212,19708
285960213,22430
285960214,19694
285960215,23423
285960216,19638
285960217,22270
285960218,21777
285960219,19548
285960220,4580
285960221,24389
286238101,22405
286238102,23257
286238103,22466
286238104,21473
286266601,23970
286266602,22857
286266603,3458
286266604,21473
286266605,22873
286266606,21684
286266607,24343
286266608,2979
286266609,25270
286266610,24075
286266611,21684
286266612,22956
286266613,22780
286266614,24284
286266617,3175
286266618,23934
286266619,1199
286266620,1956
286266621,2395
286266622,296
286266623,4963
286266624,3283
286266625,3542
286266626,3049
286266627,3812
286266628,4466
286266629,25525
286266630,3287
286266631,66
286266632,22129
286266633,775
286266634,3888
286266635,20289
286266636,22940
286266637,1199
286266638,4860
286266639,21460
286266640,279
286266641,4516
286309801,3163
286309802,22761
286309803,345
286309804,2973
286309805,24017
286309806,22868
286331701,22479
286331702,24253
286331703,23081
286331704,23982
286331705,2557
286340201,24039
286340202,22768
286340203,21479
286340204,22173
286340205,22961
286340206,4929
286340207,21383
286340208,21684
286340209,2413
286340210,21367
286340211,23927
286340212,21460
286340213,23950
286340214,21684
286340215,23931
286909201,24248
286909202,23969
286909203,24253
286909204,20515
286909205,23982
286909206,19357
286975101,21457
286975102,23970
286997701,21473
286997702,23931
286997703,21684
287253101,24042
287253102,22802
287253103,24392
287253104,23931
287253105,24343
287253106,3227
287253107,3140
287253108,24917
287253109,21460
287253110,24057
287253111,21457
287329101,25453
287329102,4036
287329103,21367
287329104,21774
287329105,21777
287329106,22977
287329107,21774
287329108,21460
287329109,23985
287329110,22367
287329111,21774
287329112,3318
287329113,1148
287381801,2666
287381802,24377
287381803,3717
287381804,21774
287381805,22203
287381806,21460
287381807,21684
287381808,21476
287381810,22389
287381811,21419
287381812,24299
287381813,23952
287381814,21460
287381815,21457
287415401,21475
287415402,21776
287415403,718
287415404,24334
287415405,22850
287415406,23260
287415407,23278
287415408,21684
287415409,21684
287415410,3301
287415411,21460
287415412,1152
287415413,3165
287415414,24060
287415415,19391
287415416,5013
287415417,2394
287415418,4048
287415419,21473
287415420,22392
287415421,4078
287415422,23947
287415423,21777
287415424,4280
287415425,1242
287415427,22427
287415428,4450
287415429,21460
287415430,4900
287415431,24244
287415432,1650
287415433,21476
287415434,3168
287415435,4474
287415436,21774
287415437,3197
287415438,4516
287415439,3717
287415440,4964
287415441,2509
287415442,24033
287415443,3716
287415444,3323
287415445,3931
287415446,284
287415447,4541
287415448,1810
287415449,718
287415450,23943
287415451,3767
287415452,3661
287415453,3759
287415454,2351
287415455,4887
287415456,25648
287415457,4074
287415459,21192
287415460,723
287415461,3458
287415462,21476
287415463,2509
287415464,19493
287415465,3952
287415466,21367
287415467,22254
287415468,3673
287415469,3940
287415470,2560
287415471,4951
287415472,4010
287415473,21777
287415474,24299
287415475,21777
287415476,21476
287415477,2899
287415478,3298
287415479,24343
287415480,1152
287415481,3721
287415482,3752
287415483,23927
287415484,22160
287415485,2793
287415486,3931
287415487,1972
287415488,1806
287415489,4418
287415490,21473
287415491,21460
287415492,24374
287415493,23950
287415495,279
287415496,1444
287415497,344
287415498,21158
287415499,3865
287415500,21124
287415501,924
287415502,3752
287415503,4078
287415504,24374
287415505,997
287415506,21777
287415507,21473
287415508,21777
287415509,2846
287415510,698
287415511,23247
287415512,1152
287415513,21367
287415514,21457
287415515,2660
287415516,25235
287415517,3227
287415518,2479
287415519,21460
287415520,21457
287415521,1152
287415522,23927
287415523,19421
287415524,21476
287415525,3785
287415526,22327
287415527,22959
287423801,4421
287423802,24076
287423803,22324
287423804,3730
287423805,1397
287423806,22539
287427501,2753
287427502,21473
287427503,22478
287427504,19601
287529901,21687
287529902,24060
287529903,3172
287529904,1524
287529905,21386
288564701,23952
288564702,21503
288564703,24955
288564704,1199
288564705,2474
289595101,3809
289595102,21473
289595103,1810
289595104,22457
289595105,21457
289595106,21684
289595107,21457
289595108,21774
289595109,2394
289595110,21476
289595111,23934
289595112,20944
289595113,25546
289595114,21383
289595115,25064
289595116,21476
289595117,25283
289595118,21367
289595119,1199
289595120,21777
289595121,21367
290019301,25437
290019302,21517
290019303,22965
290019304,24286
290019305,21339
290019306,21367
290019307,22451
290019308,21774
290019309,2395
290019310,20611
290019311,21460
290019312,2394
290019313,1152
290019314,23934
290019315,23254
290019316,19645
290019317,21383
290019318,22222
290019319,20376
290019320,23393
290019321,21244
290019322,19514
290019323,22238
290019324,19761
290019325,22363
290019326,19934
